NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-05-26;Dona;Majors de 74;Si;11;832;3;1;101;1;7
CATALUNYA;CATALUNYA;2020-05-26;Dona;Menors de 15;No;2;162;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-26;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-26;Home;Entre 15 i 64;No;58;2402;8;2;158;69;2
CATALUNYA;CATALUNYA;2020-05-26;Home;Entre 15 i 64;Si;8;121;1;0;7;0;0
CATALUNYA;CATALUNYA;2020-05-26;Home;Entre 65 i 74;No;4;442;3;0;113;36;1
CATALUNYA;CATALUNYA;2020-05-26;Home;Entre 65 i 74;Si;0;44;0;0;16;1;0
CATALUNYA;CATALUNYA;2020-05-26;Home;Majors de 74;No;5;534;7;0;87;11;5
CATALUNYA;CATALUNYA;2020-05-26;Home;Majors de 74;Si;1;185;3;0;42;0;1
CATALUNYA;CATALUNYA;2020-05-26;Home;Menors de 15;No;0;188;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-26;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-25;Altres;N/A;--;0;114;3;0;31;8;0
CATALUNYA;CATALUNYA;2020-05-25;Dona;Entre 15 i 64;No;66;2556;2;1;70;17;1
CATALUNYA;CATALUNYA;2020-05-25;Dona;Entre 15 i 64;Si;1;69;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-25;Dona;Entre 65 i 74;No;7;357;2;1;48;12;0
CATALUNYA;CATALUNYA;2020-05-25;Dona;Entre 65 i 74;Si;0;40;0;0;8;1;0
CATALUNYA;CATALUNYA;2020-05-25;Dona;Majors de 74;No;9;469;3;1;73;5;2
CATALUNYA;CATALUNYA;2020-05-25;Dona;Majors de 74;Si;36;575;2;0;107;0;7
CATALUNYA;CATALUNYA;2020-05-25;Dona;Menors de 15;No;3;129;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-25;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-25;Home;Entre 15 i 64;No;73;2166;9;3;162;65;0
CATALUNYA;CATALUNYA;2020-05-25;Home;Entre 15 i 64;Si;1;184;1;0;7;0;0
CATALUNYA;CATALUNYA;2020-05-25;Home;Entre 65 i 74;No;6;403;8;1;122;34;1
CATALUNYA;CATALUNYA;2020-05-25;Home;Entre 65 i 74;Si;1;54;0;1;17;3;0
CATALUNYA;CATALUNYA;2020-05-25;Home;Majors de 74;No;8;485;6;1;94;10;4
CATALUNYA;CATALUNYA;2020-05-25;Home;Majors de 74;Si;4;186;3;0;47;0;4
CATALUNYA;CATALUNYA;2020-05-25;Home;Menors de 15;No;5;184;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-25;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-24;Altres;N/A;--;3;82;0;0;32;10;0
CATALUNYA;CATALUNYA;2020-05-24;Dona;Entre 15 i 64;No;40;1157;2;0;72;13;0
CATALUNYA;CATALUNYA;2020-05-24;Dona;Entre 15 i 64;Si;2;106;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-24;Dona;Entre 65 i 74;No;4;126;1;0;49;13;0
CATALUNYA;CATALUNYA;2020-05-24;Dona;Entre 65 i 74;Si;0;21;1;0;7;1;0
CATALUNYA;CATALUNYA;2020-05-24;Dona;Majors de 74;No;12;216;2;1;83;6;4
CATALUNYA;CATALUNYA;2020-05-24;Dona;Majors de 74;Si;10;291;10;0;115;0;6
CATALUNYA;CATALUNYA;2020-05-24;Dona;Menors de 15;No;2;50;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-24;Dona;Menors de 15;Si;0;6;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-24;Home;Entre 15 i 64;No;44;1365;4;0;165;70;1
CATALUNYA;CATALUNYA;2020-05-24;Home;Entre 15 i 64;Si;3;176;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-05-24;Home;Entre 65 i 74;No;3;154;11;0;131;37;4
CATALUNYA;CATALUNYA;2020-05-24;Home;Entre 65 i 74;Si;0;26;1;0;18;2;1
CATALUNYA;CATALUNYA;2020-05-24;Home;Majors de 74;No;1;204;5;0;89;10;0
CATALUNYA;CATALUNYA;2020-05-24;Home;Majors de 74;Si;2;84;0;0;44;0;3
CATALUNYA;CATALUNYA;2020-05-24;Home;Menors de 15;No;0;71;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-24;Home;Menors de 15;Si;0;9;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-23;Altres;N/A;--;0;104;0;0;30;10;0
CATALUNYA;CATALUNYA;2020-05-23;Dona;Entre 15 i 64;No;32;1936;4;0;73;13;0
CATALUNYA;CATALUNYA;2020-05-23;Dona;Entre 15 i 64;Si;1;104;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-23;Dona;Entre 65 i 74;No;1;185;1;0;50;13;1
CATALUNYA;CATALUNYA;2020-05-23;Dona;Entre 65 i 74;Si;2;58;0;0;7;1;0
CATALUNYA;CATALUNYA;2020-05-23;Dona;Majors de 74;No;6;320;3;0;82;5;5
CATALUNYA;CATALUNYA;2020-05-23;Dona;Majors de 74;Si;16;656;4;0;109;0;11
CATALUNYA;CATALUNYA;2020-05-23;Dona;Menors de 15;No;1;69;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-23;Dona;Menors de 15;Si;0;5;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-23;Home;Entre 15 i 64;No;25;1526;2;0;162;70;0
CATALUNYA;CATALUNYA;2020-05-23;Home;Entre 15 i 64;Si;3;184;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-05-23;Home;Entre 65 i 74;No;1;185;2;0;127;39;4
CATALUNYA;CATALUNYA;2020-05-23;Home;Entre 65 i 74;Si;0;49;2;0;18;3;1
CATALUNYA;CATALUNYA;2020-05-23;Home;Majors de 74;No;2;306;7;0;90;10;3
CATALUNYA;CATALUNYA;2020-05-23;Home;Majors de 74;Si;4;186;3;0;49;0;5
CATALUNYA;CATALUNYA;2020-05-23;Home;Menors de 15;No;3;76;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-23;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-22;Altres;N/A;--;3;134;4;0;32;11;0
CATALUNYA;CATALUNYA;2020-05-22;Dona;Entre 15 i 64;No;102;4069;4;0;72;13;1
CATALUNYA;CATALUNYA;2020-05-22;Dona;Entre 15 i 64;Si;1;79;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-22;Dona;Entre 65 i 74;No;3;377;3;1;55;15;0
CATALUNYA;CATALUNYA;2020-05-22;Dona;Entre 65 i 74;Si;4;70;1;0;7;1;0
CATALUNYA;CATALUNYA;2020-05-22;Dona;Majors de 74;No;13;528;5;0;87;5;4
CATALUNYA;CATALUNYA;2020-05-22;Dona;Majors de 74;Si;27;1110;7;0;102;0;7
CATALUNYA;CATALUNYA;2020-05-22;Dona;Menors de 15;No;6;141;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-22;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-22;Home;Entre 15 i 64;No;59;2831;6;3;166;70;0
CATALUNYA;CATALUNYA;2020-05-22;Home;Entre 15 i 64;Si;2;156;0;0;6;0;0
CATALUNYA;CATALUNYA;2020-05-22;Home;Entre 65 i 74;No;6;461;4;1;129;40;3
CATALUNYA;CATALUNYA;2020-05-22;Home;Entre 65 i 74;Si;1;71;0;0;16;3;0
CATALUNYA;CATALUNYA;2020-05-22;Home;Majors de 74;No;7;514;3;0;88;9;4
CATALUNYA;CATALUNYA;2020-05-22;Home;Majors de 74;Si;13;321;6;0;41;0;3
CATALUNYA;CATALUNYA;2020-05-22;Home;Menors de 15;No;4;188;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-22;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-21;Altres;N/A;--;1;127;4;0;30;11;0
CATALUNYA;CATALUNYA;2020-05-21;Dona;Entre 15 i 64;No;124;3877;6;2;88;17;1
CATALUNYA;CATALUNYA;2020-05-21;Dona;Entre 15 i 64;Si;0;160;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-21;Dona;Entre 65 i 74;No;4;346;6;0;59;16;2
CATALUNYA;CATALUNYA;2020-05-21;Dona;Entre 65 i 74;Si;0;90;1;0;9;1;0
CATALUNYA;CATALUNYA;2020-05-21;Dona;Majors de 74;No;13;486;7;1;97;6;8
CATALUNYA;CATALUNYA;2020-05-21;Dona;Majors de 74;Si;24;1026;7;0;113;0;9
CATALUNYA;CATALUNYA;2020-05-21;Dona;Menors de 15;No;2;99;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-21;Dona;Menors de 15;Si;0;9;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-21;Home;Entre 15 i 64;No;62;2540;8;1;195;69;2
CATALUNYA;CATALUNYA;2020-05-21;Home;Entre 15 i 64;Si;1;214;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-05-21;Home;Entre 65 i 74;No;10;427;9;3;142;43;0
CATALUNYA;CATALUNYA;2020-05-21;Home;Entre 65 i 74;Si;4;84;1;0;15;3;0
CATALUNYA;CATALUNYA;2020-05-21;Home;Majors de 74;No;14;490;11;1;96;10;3
CATALUNYA;CATALUNYA;2020-05-21;Home;Majors de 74;Si;8;313;3;0;47;0;3
CATALUNYA;CATALUNYA;2020-05-21;Home;Menors de 15;No;6;130;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-05-21;Home;Menors de 15;Si;0;4;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-20;Altres;N/A;--;0;90;0;0;29;10;0
CATALUNYA;CATALUNYA;2020-05-20;Dona;Entre 15 i 64;No;63;3372;9;1;93;16;1
CATALUNYA;CATALUNYA;2020-05-20;Dona;Entre 15 i 64;Si;2;75;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-20;Dona;Entre 65 i 74;No;5;309;4;0;60;17;1
CATALUNYA;CATALUNYA;2020-05-20;Dona;Entre 65 i 74;Si;3;61;0;0;9;1;0
CATALUNYA;CATALUNYA;2020-05-20;Dona;Majors de 74;No;9;521;9;1;100;7;4
CATALUNYA;CATALUNYA;2020-05-20;Dona;Majors de 74;Si;29;955;4;0;120;0;10
CATALUNYA;CATALUNYA;2020-05-20;Dona;Menors de 15;No;3;108;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-20;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-20;Home;Entre 15 i 64;No;47;2222;9;2;206;76;1
CATALUNYA;CATALUNYA;2020-05-20;Home;Entre 15 i 64;Si;24;194;0;0;9;0;0
CATALUNYA;CATALUNYA;2020-05-20;Home;Entre 65 i 74;No;2;430;4;0;137;43;2
CATALUNYA;CATALUNYA;2020-05-20;Home;Entre 65 i 74;Si;2;67;0;0;16;3;0
CATALUNYA;CATALUNYA;2020-05-20;Home;Majors de 74;No;4;451;4;1;109;11;8
CATALUNYA;CATALUNYA;2020-05-20;Home;Majors de 74;Si;7;294;1;0;47;0;4
CATALUNYA;CATALUNYA;2020-05-20;Home;Menors de 15;No;5;150;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-20;Home;Menors de 15;Si;0;4;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-19;Altres;N/A;--;5;66;2;0;35;11;0
CATALUNYA;CATALUNYA;2020-05-19;Dona;Entre 15 i 64;No;91;4185;7;0;104;16;2
CATALUNYA;CATALUNYA;2020-05-19;Dona;Entre 15 i 64;Si;1;74;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-19;Dona;Entre 65 i 74;No;12;368;3;0;59;18;1
CATALUNYA;CATALUNYA;2020-05-19;Dona;Entre 65 i 74;Si;1;58;0;0;8;1;0
CATALUNYA;CATALUNYA;2020-05-19;Dona;Majors de 74;No;18;496;7;0;102;7;7
CATALUNYA;CATALUNYA;2020-05-19;Dona;Majors de 74;Si;17;996;7;1;115;1;4
CATALUNYA;CATALUNYA;2020-05-19;Dona;Menors de 15;No;4;128;0;0;1;1;0
CATALUNYA;CATALUNYA;2020-05-19;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-19;Home;Entre 15 i 64;No;74;2356;11;0;225;82;3
CATALUNYA;CATALUNYA;2020-05-19;Home;Entre 15 i 64;Si;1;109;1;0;11;0;0
CATALUNYA;CATALUNYA;2020-05-19;Home;Entre 65 i 74;No;2;447;6;0;151;46;4
CATALUNYA;CATALUNYA;2020-05-19;Home;Entre 65 i 74;Si;1;89;0;0;17;3;1
CATALUNYA;CATALUNYA;2020-05-19;Home;Majors de 74;No;9;511;8;2;101;11;4
CATALUNYA;CATALUNYA;2020-05-19;Home;Majors de 74;Si;5;338;5;0;50;0;5
CATALUNYA;CATALUNYA;2020-05-19;Home;Menors de 15;No;4;170;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-19;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-18;Altres;N/A;--;3;67;0;0;40;11;1
CATALUNYA;CATALUNYA;2020-05-18;Dona;Entre 15 i 64;No;94;3401;10;2;103;18;0
CATALUNYA;CATALUNYA;2020-05-18;Dona;Entre 15 i 64;Si;0;87;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-18;Dona;Entre 65 i 74;No;8;359;1;1;58;18;3
CATALUNYA;CATALUNYA;2020-05-18;Dona;Entre 65 i 74;Si;0;62;1;0;10;1;0
CATALUNYA;CATALUNYA;2020-05-18;Dona;Majors de 74;No;11;454;2;0;114;7;3
CATALUNYA;CATALUNYA;2020-05-18;Dona;Majors de 74;Si;6;719;5;0;125;0;1
CATALUNYA;CATALUNYA;2020-05-18;Dona;Menors de 15;No;2;99;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-05-18;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-18;Home;Entre 15 i 64;No;55;1859;10;5;234;90;1
CATALUNYA;CATALUNYA;2020-05-18;Home;Entre 15 i 64;Si;1;140;0;1;11;0;0
CATALUNYA;CATALUNYA;2020-05-18;Home;Entre 65 i 74;No;6;420;3;0;168;53;0
CATALUNYA;CATALUNYA;2020-05-18;Home;Entre 65 i 74;Si;3;63;1;0;17;3;0
CATALUNYA;CATALUNYA;2020-05-18;Home;Majors de 74;No;12;445;12;0;106;12;6
CATALUNYA;CATALUNYA;2020-05-18;Home;Majors de 74;Si;4;248;0;0;59;0;1
CATALUNYA;CATALUNYA;2020-05-18;Home;Menors de 15;No;10;160;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-05-18;Home;Menors de 15;Si;0;3;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-17;Altres;N/A;--;0;4;1;0;46;12;0
CATALUNYA;CATALUNYA;2020-05-17;Dona;Entre 15 i 64;No;24;1087;4;1;109;17;2
CATALUNYA;CATALUNYA;2020-05-17;Dona;Entre 15 i 64;Si;0;47;0;0;1;0;1
CATALUNYA;CATALUNYA;2020-05-17;Dona;Entre 65 i 74;No;3;94;0;0;59;18;1
CATALUNYA;CATALUNYA;2020-05-17;Dona;Entre 65 i 74;Si;0;38;1;0;9;1;0
CATALUNYA;CATALUNYA;2020-05-17;Dona;Majors de 74;No;3;200;4;1;117;7;3
CATALUNYA;CATALUNYA;2020-05-17;Dona;Majors de 74;Si;3;431;4;0;128;0;5
CATALUNYA;CATALUNYA;2020-05-17;Dona;Menors de 15;No;0;40;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-05-17;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-17;Home;Entre 15 i 64;No;10;614;5;1;247;92;3
CATALUNYA;CATALUNYA;2020-05-17;Home;Entre 15 i 64;Si;0;47;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-17;Home;Entre 65 i 74;No;4;104;2;0;171;55;3
CATALUNYA;CATALUNYA;2020-05-17;Home;Entre 65 i 74;Si;0;43;0;0;16;3;0
CATALUNYA;CATALUNYA;2020-05-17;Home;Majors de 74;No;3;175;4;0;114;13;4
CATALUNYA;CATALUNYA;2020-05-17;Home;Majors de 74;Si;4;182;3;0;58;0;4
CATALUNYA;CATALUNYA;2020-05-17;Home;Menors de 15;No;1;42;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-05-17;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-16;Altres;N/A;--;0;15;4;0;46;13;0
CATALUNYA;CATALUNYA;2020-05-16;Dona;Entre 15 i 64;No;47;2455;2;0;111;19;0
CATALUNYA;CATALUNYA;2020-05-16;Dona;Entre 15 i 64;Si;1;41;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-16;Dona;Entre 65 i 74;No;3;207;0;0;61;19;0
CATALUNYA;CATALUNYA;2020-05-16;Dona;Entre 65 i 74;Si;2;42;0;0;9;1;0
CATALUNYA;CATALUNYA;2020-05-16;Dona;Majors de 74;No;16;343;2;0;116;7;7
CATALUNYA;CATALUNYA;2020-05-16;Dona;Majors de 74;Si;15;564;5;0;126;0;12
CATALUNYA;CATALUNYA;2020-05-16;Dona;Menors de 15;No;2;72;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-05-16;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-16;Home;Entre 15 i 64;No;22;1225;8;2;250;94;0
CATALUNYA;CATALUNYA;2020-05-16;Home;Entre 15 i 64;Si;2;68;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-16;Home;Entre 65 i 74;No;2;205;4;0;174;60;0
CATALUNYA;CATALUNYA;2020-05-16;Home;Entre 65 i 74;Si;0;38;0;0;16;3;0
CATALUNYA;CATALUNYA;2020-05-16;Home;Majors de 74;No;2;302;6;0;115;13;7
CATALUNYA;CATALUNYA;2020-05-16;Home;Majors de 74;Si;2;157;0;0;56;0;2
CATALUNYA;CATALUNYA;2020-05-16;Home;Menors de 15;No;1;73;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-16;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-15;Altres;N/A;--;1;47;3;0;48;14;0
CATALUNYA;CATALUNYA;2020-05-15;Dona;Entre 15 i 64;No;87;3588;12;2;117;19;0
CATALUNYA;CATALUNYA;2020-05-15;Dona;Entre 15 i 64;Si;0;52;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-15;Dona;Entre 65 i 74;No;7;389;3;1;66;19;3
CATALUNYA;CATALUNYA;2020-05-15;Dona;Entre 65 i 74;Si;1;52;0;0;9;1;0
CATALUNYA;CATALUNYA;2020-05-15;Dona;Majors de 74;No;9;531;6;0;119;6;5
CATALUNYA;CATALUNYA;2020-05-15;Dona;Majors de 74;Si;33;666;9;0;128;0;14
CATALUNYA;CATALUNYA;2020-05-15;Dona;Menors de 15;No;3;134;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-05-15;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-15;Home;Entre 15 i 64;No;39;2002;7;2;247;95;2
CATALUNYA;CATALUNYA;2020-05-15;Home;Entre 15 i 64;Si;4;83;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-15;Home;Entre 65 i 74;No;7;398;10;0;178;61;1
CATALUNYA;CATALUNYA;2020-05-15;Home;Entre 65 i 74;Si;0;52;1;0;16;3;1
CATALUNYA;CATALUNYA;2020-05-15;Home;Majors de 74;No;10;454;9;0;118;15;8
CATALUNYA;CATALUNYA;2020-05-15;Home;Majors de 74;Si;6;215;5;0;61;0;7
CATALUNYA;CATALUNYA;2020-05-15;Home;Menors de 15;No;4;155;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-15;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-14;Altres;N/A;--;3;43;3;0;42;11;0
CATALUNYA;CATALUNYA;2020-05-14;Dona;Entre 15 i 64;No;65;3607;11;1;120;17;0
CATALUNYA;CATALUNYA;2020-05-14;Dona;Entre 15 i 64;Si;4;81;1;0;1;0;1
CATALUNYA;CATALUNYA;2020-05-14;Dona;Entre 65 i 74;No;7;273;4;0;71;19;1
CATALUNYA;CATALUNYA;2020-05-14;Dona;Entre 65 i 74;Si;1;51;2;0;10;1;0
CATALUNYA;CATALUNYA;2020-05-14;Dona;Majors de 74;No;7;499;4;0;121;6;3
CATALUNYA;CATALUNYA;2020-05-14;Dona;Majors de 74;Si;28;800;9;0;139;0;13
CATALUNYA;CATALUNYA;2020-05-14;Dona;Menors de 15;No;2;54;0;0;3;1;0
CATALUNYA;CATALUNYA;2020-05-14;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-14;Home;Entre 15 i 64;No;34;1995;9;0;265;100;1
CATALUNYA;CATALUNYA;2020-05-14;Home;Entre 15 i 64;Si;8;128;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-14;Home;Entre 65 i 74;No;7;385;7;5;183;64;3
CATALUNYA;CATALUNYA;2020-05-14;Home;Entre 65 i 74;Si;1;47;1;0;17;3;0
CATALUNYA;CATALUNYA;2020-05-14;Home;Majors de 74;No;7;508;4;0;122;15;5
CATALUNYA;CATALUNYA;2020-05-14;Home;Majors de 74;Si;10;231;6;0;68;0;1
CATALUNYA;CATALUNYA;2020-05-14;Home;Menors de 15;No;2;76;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-14;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-13;Altres;N/A;--;1;69;1;0;44;12;0
CATALUNYA;CATALUNYA;2020-05-13;Dona;Entre 15 i 64;No;75;3322;14;1;132;20;0
CATALUNYA;CATALUNYA;2020-05-13;Dona;Entre 15 i 64;Si;3;100;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-05-13;Dona;Entre 65 i 74;No;5;265;1;1;78;19;3
CATALUNYA;CATALUNYA;2020-05-13;Dona;Entre 65 i 74;Si;1;73;0;0;9;1;1
CATALUNYA;CATALUNYA;2020-05-13;Dona;Majors de 74;No;8;421;7;4;143;7;4
CATALUNYA;CATALUNYA;2020-05-13;Dona;Majors de 74;Si;29;1010;6;0;148;0;14
CATALUNYA;CATALUNYA;2020-05-13;Dona;Menors de 15;No;5;104;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-05-13;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-13;Home;Entre 15 i 64;No;34;1525;15;0;289;105;3
CATALUNYA;CATALUNYA;2020-05-13;Home;Entre 15 i 64;Si;3;132;0;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-13;Home;Entre 65 i 74;No;4;359;11;0;194;72;2
CATALUNYA;CATALUNYA;2020-05-13;Home;Entre 65 i 74;Si;1;63;0;0;18;2;0
CATALUNYA;CATALUNYA;2020-05-13;Home;Majors de 74;No;5;391;7;2;147;16;5
CATALUNYA;CATALUNYA;2020-05-13;Home;Majors de 74;Si;4;272;0;0;77;0;3
CATALUNYA;CATALUNYA;2020-05-13;Home;Menors de 15;No;9;112;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-13;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-12;Altres;N/A;--;0;61;3;0;45;14;1
CATALUNYA;CATALUNYA;2020-05-12;Dona;Entre 15 i 64;No;82;3132;8;1;133;23;0
CATALUNYA;CATALUNYA;2020-05-12;Dona;Entre 15 i 64;Si;4;88;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-05-12;Dona;Entre 65 i 74;No;9;273;4;1;82;23;0
CATALUNYA;CATALUNYA;2020-05-12;Dona;Entre 65 i 74;Si;1;57;0;0;9;1;0
CATALUNYA;CATALUNYA;2020-05-12;Dona;Majors de 74;No;9;515;14;1;141;5;8
CATALUNYA;CATALUNYA;2020-05-12;Dona;Majors de 74;Si;31;882;3;0;167;0;13
CATALUNYA;CATALUNYA;2020-05-12;Dona;Menors de 15;No;2;76;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-05-12;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-12;Home;Entre 15 i 64;No;37;1445;14;4;301;113;2
CATALUNYA;CATALUNYA;2020-05-12;Home;Entre 15 i 64;Si;3;114;1;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-12;Home;Entre 65 i 74;No;8;377;7;3;202;77;4
CATALUNYA;CATALUNYA;2020-05-12;Home;Entre 65 i 74;Si;0;71;0;0;17;2;0
CATALUNYA;CATALUNYA;2020-05-12;Home;Majors de 74;No;14;520;10;0;172;16;8
CATALUNYA;CATALUNYA;2020-05-12;Home;Majors de 74;Si;8;256;8;0;86;0;6
CATALUNYA;CATALUNYA;2020-05-12;Home;Menors de 15;No;2;103;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-12;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-11;Altres;N/A;--;4;62;2;0;53;15;0
CATALUNYA;CATALUNYA;2020-05-11;Dona;Entre 15 i 64;No;85;2581;14;0;162;29;1
CATALUNYA;CATALUNYA;2020-05-11;Dona;Entre 15 i 64;Si;2;135;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-05-11;Dona;Entre 65 i 74;No;3;273;4;0;87;27;3
CATALUNYA;CATALUNYA;2020-05-11;Dona;Entre 65 i 74;Si;1;40;0;0;12;1;0
CATALUNYA;CATALUNYA;2020-05-11;Dona;Majors de 74;No;5;415;6;1;144;8;4
CATALUNYA;CATALUNYA;2020-05-11;Dona;Majors de 74;Si;20;670;9;0;181;0;26
CATALUNYA;CATALUNYA;2020-05-11;Dona;Menors de 15;No;4;93;1;0;4;1;0
CATALUNYA;CATALUNYA;2020-05-11;Dona;Menors de 15;Si;0;8;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-11;Home;Entre 15 i 64;No;57;1338;12;1;322;123;4
CATALUNYA;CATALUNYA;2020-05-11;Home;Entre 15 i 64;Si;1;194;0;0;12;0;0
CATALUNYA;CATALUNYA;2020-05-11;Home;Entre 65 i 74;No;10;301;14;2;211;79;6
CATALUNYA;CATALUNYA;2020-05-11;Home;Entre 65 i 74;Si;1;49;0;0;19;2;0
CATALUNYA;CATALUNYA;2020-05-11;Home;Majors de 74;No;12;413;5;1;181;17;3
CATALUNYA;CATALUNYA;2020-05-11;Home;Majors de 74;Si;2;179;6;0;87;0;9
CATALUNYA;CATALUNYA;2020-05-11;Home;Menors de 15;No;8;120;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-05-11;Home;Menors de 15;Si;0;12;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-05-10;Altres;N/A;--;0;11;0;0;56;16;0
CATALUNYA;CATALUNYA;2020-05-10;Dona;Entre 15 i 64;No;30;967;8;0;161;31;2
CATALUNYA;CATALUNYA;2020-05-10;Dona;Entre 15 i 64;Si;2;19;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-05-10;Dona;Entre 65 i 74;No;0;72;1;2;89;27;0
